b2a49101-a640-45d9-a310-cd164228679d,152693.904
2bdeaed4-4458-412f-8c4e-01c36e52bd14,154502.9255
87afe9c1-c8cc-4bae-b712-c08cb8598ab0,154644.0609
b476ae36-f9b8-4234-89f4-cf041328a6be,155433.0931
7cbe71ef-8c24-496c-a366-0ef54498507d,156413.715
69541a26-854a-4a22-b804-a76b3460c555,159561.3375
3808862b-34d2-497f-bde6-7364fdff6073,161055.4498
22c5c139-2134-46a6-aa5f-54af43503440,162791.0236
463613d1-e51e-46f5-aa06-1e922f97f274,163426.4525
11d9a46c-1025-4969-ba95-e374eeef468c,165307.3517
b0df3486-4079-4a34-b100-f8749872d464,167667.2953
2f51f1a5-bf20-472d-ac86-f1c61926f20e,170447.947
74663d19-cd1c-4a18-93b7-725dd7a42497,173419.7524
1196affa-35c1-4337-803f-4e50cb68a51c,174670.8151
f29a6173-094a-44c6-84a1-fdbb788b0b8e,176351.46
aa11349d-8438-47b0-b73c-b1274356e347,177468.3093
40752f1f-0b16-4234-8e1e-b572b4308137,179393.8302
0486a4d9-0072-40e6-ab78-8aa02ef244a9,178705.6063
697abdbd-63df-4ac3-9105-45309ac364ec,177335.2828
5463c0ca-3333-4a17-b63d-865c666ee65d,176110.1813
d58d0894-1838-4265-a916-c5a72e28ab7e,176228.1939
595c14f5-bf80-44c4-8e7f-38a07b932153,176753.6496
0701d88e-2053-4acb-ad85-e4c3d992adbb,177338.8512
87f873a1-600d-4fc4-9a0a-d96caefc7de2,178361.3193
45d9438a-212d-492a-8d64-13a4b594a9fc,180524.7963
01db7d48-b792-4670-a62b-48ad94fb9d23,181165.3459
49878ee0-5062-4a8e-a394-475a9cbb4b2c,182696.8753
072a8881-0ad5-4c01-a5b1-3101ca30836a,181363.3563
ee12c867-ef4b-49ab-a378-8b16b2191414,181880.3719
13fa2005-b122-4f1a-a51a-f70fc0ca6181,181040.3452
22d53f89-c338-42bd-afe3-73bec463a222,181988.3743
59ab07f3-bb75-477f-9537-85ad81ac758c,182755.0996
03f55409-b2c6-4139-b4ca-52ec86714320,183027.9321
b86f6196-db9c-4dbc-8a93-148ec6502cbe,184884.1964
6f15eb95-5c9f-41b6-838f-fe18fa56e2a8,186636.0974
14fab900-a3bd-41df-b73b-b49800f3655e,189281.3316
eadf5729-9768-43a2-a8e6-f3b4a9e0ca35,190761.1712
43891342-c485-4d35-b50b-90c3a0646705,191163.9962
c115a99f-afae-425f-9e72-2078cf4f477e,192428.1179
9a54d654-fb75-4288-bb9a-093c09d772c7,192780.4297
e9153f53-6bd0-49f8-ba89-0161f15345b1,194173.4665
88a6aa42-7a87-4e63-bd5f-76b985318626,194713.8122
3ad3c751-8fd4-4a30-8f8e-048d43be5947,196456.8699
c154d55e-b8be-454f-a102-d1aab71d2705,197463.2415
54acd5d8-9980-4090-a9e3-33ba7c754b05,198761.507
bbd5a609-c4ec-4312-bd12-8f37954a8538,199083.0556
30e41dd3-4c17-4235-9418-6508e4ad8522,201844.0978
28a60fda-0956-4f70-91fc-ba45019a2502,204160.1341
7fa13e53-921f-4154-843d-89fe43ef194a,207333.9839
aeeede1e-9b50-4929-91e8-eec8736f444e,208599.9458
dbf90fb1-7ba8-4fec-a0ef-812cd84734ae,210022.9402
e61fc532-3d83-4d82-969f-c91c49070cf0,211131.0241
f066e764-f03c-4323-9017-ee5f8221115c,212153.4408
d9d16f17-4b57-4134-9b77-8a9171fadcf1,213486.9129
333edf10-b86b-4830-9f8a-d82efb08a4b0,212796.4502
67f4c562-06fc-4863-9d11-33cfab521f34,210701.2395
de0e516f-e343-49b3-bdef-139a21a715c4,207717.1264
06a19fcc-5167-4f57-8585-fcc947fb1cad,207345.2134
e716bfe0-92e8-4e6a-b84e-ba7e529b83cf,206915.6774
ad628bac-8658-4140-af2c-2b418667e9cd,206831.7261
a504be21-f9e3-4139-aabc-b3fd3a5a4c25,204958.9372
b7aa676d-aaa9-4eae-ada4-a9e72b5fbe48,201902.92
07bddd2f-153a-4595-8148-562808c8c8ef,198491.0759
e374f515-3501-4008-a7c9-0076e3cea1c5,191894.692
30357348-e3f6-4c86-8aee-e750cc54f546,186318.8144
63b70eda-3975-4a4a-ba17-73ae32e54379,181520.8154
6a248524-512d-4194-b581-abf7941fef20,178440.6276
4fae7df7-ddad-4f6a-934b-ecdd684ac1b2,175979.7576
b212f83f-0a67-46d8-9e2d-783d3b47159b,172688.338
c42560af-66d0-4cfe-a261-6502b078dc53,172569.5058
d1bab043-8e75-4b9b-af95-8087e41a9701,173335.9979
fd791a49-18ad-4b9d-acc1-8d47f274cd60,176028.9171
c9d9e9c5-83e2-4068-8301-fc5a1fe2d7b4,177609.3663
a977d546-5f95-4d98-a5f5-1ea94d7291c5,180632.1161
9c73d58f-3ed4-4eb7-8fa0-f82d3fef4f0e,183606.2667
5310d517-b6cc-48ad-b4f5-49d36e705bdf,186472.0233
c2d1575c-2f7f-42ea-b7f0-62fcfb380ad2,187813.7235
92937971-b83b-4b7f-a3c1-ed1607e33fed,187281.2615
f4697728-9907-45f5-824c-382bdc88e1d3,188359.9135
2f78489f-208c-4314-b6f1-37acb37d8001,190354.6073
58185c94-f1d0-4c34-adc8-b764688c867e,191210.7159
dbf6f95d-79a7-487e-805b-2f22a24bf171,191806.9678
f717e9d6-a0cb-4a8d-96b9-1acd72cdd5e0,190923.2329
1d1e22f4-1233-4749-99fa-8efb90db3bc7,193312.8496
87c476f0-eb4b-4fd8-a522-6f100b587fd3,195097.0529
9068f6dc-d604-435c-b3e5-00c60e2b408b,197610.4177
86407075-d10d-46d9-87fe-e4d208a8cd15,198324.5867
5bf19d83-ab76-40d7-8af2-9b5b0b2efb35,196785.5909
396b5bd0-6103-41d1-b507-d022948ed707,194635.9707
e84443c3-066f-44e3-a8a3-f495c677bab1,192785.3313
698b66b3-9582-4420-addd-afb417398b26,192311.2453
79e1bf33-ade7-4a50-b722-622658ff8cc2,191793.6363
bf1440a6-0808-49da-a971-de0252f26bbb,189520.681
db539786-0e4b-489b-baf1-dc542cddc8da,188378.2791
4f956d01-fbde-4e5f-9e7c-506746973368,187985.8974
45834c07-f713-4b1d-bec9-df6fb7e89598,189882.5339
a018d26a-3289-470e-bc9f-88469eb69852,190944.804
5f508b12-3910-469a-aafa-622f12802da3,190959.5452
31c70b1b-8f1b-4ef6-a861-0517284bd97a,190948.5959
8c092dc5-4f4a-4544-850a-d025f7cbc650,190550.104
ffe76025-a99f-49d9-a46b-df8c6f5f20e3,191648.5907
fed33755-77f6-4668-8743-c5fe97f15584,191938.8419
f7c0513e-2923-4002-8dc3-27fad2a3c616,191156.4088
eb028cbc-2f27-47f8-b273-7dc64fac5502,189057.4209
711e48ed-15aa-43db-9634-c3803d55aa72,188225.294
b81e775e-9ba1-402a-adb4-2bafce8c5462,189363.5877
18b8b54d-bf98-4428-846a-091b0cf631a1,191672.7761
1c662eab-2170-45c6-828c-c4bfa330da6d,192897.9349
8f4cbeb6-ab00-4f0a-9b6b-401299371796,194937.8041
b6549c03-dc63-4d46-bb1c-65b6b0e00a61,196763.5594
e625478e-2ea7-4f20-ba9b-61ce8fb3306b,198028.8113
7ceac3f4-1f1f-4914-ba3c-f91c5f845028,196899.546
cc42c2ad-4563-4fe2-b441-e1f4c1f3f2fb,195497.8198
2ef9b1de-319c-4deb-8de9-74e6f6514e3f,195764.6574
a9302605-6ee1-4eca-88c8-7922ff6a7b7d,196093.5321
1ea54b97-34f5-4ace-9d35-b6484ae3d750,195981.5968
660bf19a-8a60-4570-bfe5-75afac43286f,195779.1517
cbea2000-63ae-42b6-bdcb-d532bf385d41,196182.551
e6cfa356-5dc0-4d1e-b4d9-d93f5bc2ec0f,197729.5803
72930042-eac7-42de-a4ad-d82d2346701c,197737.6543
faa1c280-4ae3-4d20-8491-e63b93101cd5,199768.4053
bd3ea562-360d-4b4e-b3e7-c4ddb65c40a3,201399.973
d21bdc6f-86b5-486e-9c02-fbbf8936d48c,203256.7554
f5a7fa54-22f6-4fe8-aef1-f0aba34b5028,203598.6316
b0c4119e-4f78-41bc-9363-79cb394f64cb,204253.7657
b51c28d9-3af6-4304-9625-bcec7d79e5c4,205904.7321
1a00dd6f-4ad6-4e42-bc8e-a021ed7f1245,207743.9322
9330210d-06d1-4f9e-b497-e55923df9900,209113.4305
8bdff68a-d38c-4e5b-9a05-09c2b114f1ad,210284.3018
3e3f111e-a1a5-411c-b5d5-f03972b34773,212050.7488
0c65f128-4c33-42fb-8d55-9aa42f741ad7,214918.988
c981c1d1-02bd-464e-b26d-434fe24de4f4,218018.42
b2084e30-22c8-4fc7-9fad-64a806fa943e,221032.7264
d113b2d0-7e6b-4b61-990f-8c37928cd060,223335.6507
c2f7e647-d578-4995-8978-819073122318,225674.3388
850d93ed-031d-422f-93ff-c19545896b5c,227590.2334
71ac0c06-da08-4fa8-bbb6-855a71b0e53b,228790.7286
090cf6b2-ca49-4063-9cc3-7551336164e6,228843.3532
f1245c6a-e6a3-44e6-939c-60d8e60535c6,228829.9753
cae73c51-8c5f-495d-9951-46c4c6054374,228370.0262
fb8e4284-fda9-4f72-bac6-5976112b7213,228560.5033
d1640e48-29d2-4c1c-975a-4f3eb3f7bc13,229597.0093
11194214-1c51-415a-9f8f-9b13c3bac190,232790.0583
1f559bd5-6d31-4f1f-aa4f-07249db8961f,235720.2854
a7d2a3c1-8bdd-45a8-ae8a-32ec91ff846f,239439.484
197a1b79-8593-46ed-9aa6-0329d94d2472,242054.7404
bba1de89-89a4-4f4a-9781-b81c82783493,245180.2425
88cadf9d-fc6d-48b9-b9b6-54e01c555c7d,246302.3925
5104fa0c-2e80-42d1-b181-babfa820f269,247056.2921
1b1dd602-91e5-424c-ab50-954accc32696,249741.0892
3abc816d-b10e-4023-93e9-f82136826c06,252263.0408
29e5851b-b9da-412e-9da4-56b7af12116c,255079.6173
acef226c-3ca8-4492-abb4-53277f0c9e2b,258043.9679
a80a942d-1e14-48df-9d51-ad499d71d2bf,259223.6816
fa830a2c-b12f-4467-9041-a3b122954af1,261958.3272
49037a90-62ce-4ca0-ade1-391eb879e14f,262268.8679
42f703ce-81f0-44cf-8521-04163ddfa9b1,266412.7399
95656a85-e248-4273-8241-02acbe907fb4,269628.8597
9eb044ff-4587-4c8e-990b-f12cf9999a77,271413.639
4b12f766-89c4-4862-b4e9-f6c49d26c25e,271969.6415
00e5daaa-550f-44d0-a105-c341d0e6a13a,271569.7783
c93c9124-2006-4c7f-a536-25c46b611746,273125.7723
3742754a-7118-4cf5-9119-66b35a6b7cf5,274974.7742
6ec648d3-a68b-4a42-b710-eac73216db2e,275485.5878
60f967c0-18bf-4b2e-96cc-2f5f43ad29fb,275579.2681
934cf868-b86d-43d4-aa68-5b8d33d5dbbe,274996.8331
4c2b7f66-211d-4906-b8b8-078ea5a3fe68,276467.3693
b42ca825-2b46-4f52-aa74-50304b7203e1,279142.3773
64369d2e-4b97-489d-940a-0f154180f290,282489.7111
ffff9642-3aef-460e-aa31-3f3d1e62fa04,285109.7166
c5c2eea0-3d68-4da8-ae0a-5242e222fcbb,286171.9903
c8c30bdd-e6d0-436c-aae6-4f371d4d3398,285731.7797
55a5ab21-4e90-42c7-82bd-1667320d1cbe,285607.1291
034eb642-80bf-4476-ae78-b54d6ee6927a,287548.3498
9cac3952-21ae-40f6-88d8-28e4e252fac4,289238.0669
6acc474c-fdef-498e-9ab2-4fe66dbc4db2,290715.9947
d1d5b4c6-77b3-4d1f-b871-86f26feadce0,289553.1256
3734669f-bf6e-4962-81c6-f5ee971f13b1,290478.4571
bac45af6-15d7-431e-82a4-cbc7582444fc,289725.6756
ff46dde2-73b8-4925-9554-1943db107414,292212.9456
14b81139-c8a2-46a0-bf3f-fa583f62ebef,292643.1355
e01b83fb-c266-42a3-a439-e53fced972d6,294912.0912
9b8dca18-2c59-4a03-be79-ab9f8b736a08,296318.4728
00d7d0aa-32d1-4a35-bb97-3488db242d80,297304.2323
9b4750d8-5572-4738-9c8a-93620a673f2a,296509.7273
fe9cb8dd-9acf-408d-99fd-dfde00bb2734,293668.8931
a12d9acc-7f5f-4005-8e23-b1a8a7acb9a9,292347.616
21df7f1b-3f97-4c8e-a536-c0a7bedc47a4,291516.109
e542a8f2-2c13-4ac3-b147-c3006ab9887a,290914.292
35767865-e360-4946-85c4-6b48b2616735,288934.9142
96ab0c20-6cdd-48dc-aef9-0eabc2cee9fb,290551.477
33db2f29-5d84-49bc-a181-226f782b8b82,291179.0187
2a1bd43a-7a02-402a-b9d8-fb441e924a8d,293278.7682
5fb6851e-cd3f-40e6-ba1e-15f5d6ef733b,293694.5217
34004f12-9a3b-47de-bbf5-796cd5a1c1ec,295667.1047
688b6040-00f6-423c-9a36-911c2ee96836,295889.382
0680415f-0cca-404d-b036-d98125b37d88,295493.0827
794b9137-eb66-49f4-ba42-e4ae6c4caa97,294249.5788
9c2a6ee6-d2ce-43c0-a3ad-2d01a56adaf4,294384.366
a182f263-ccee-4a91-9c10-cc5c11531b09,291908.9639
